	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Phel_contig_7409	174.9259227	4.284683014	0.437564942	9.79210765	1.22E-22	6.92E-20
Phel_contig_7410	10.9369338	2.545437176	0.790677681	3.219310773	0.001284991	0.011520668
Phel_contig_7415	41.75774253	2.778685059	0.83368525	3.333014538	0.000859105	0.008429914
Phel_contig_7417	97.03955871	-2.100631422	0.532285902	-3.946434455	7.93E-05	0.001247886
Phel_contig_7420	127.7729739	-1.505909254	0.508668478	-2.960492577	0.003071475	0.02249219
Phel_contig_7424	155.3078851	-1.185219451	0.395257195	-2.998603102	0.002712204	0.02042561
Phel_contig_7426	29.18230859	-2.526747065	0.899324146	-2.80960661	0.004960209	0.032497038
Phel_contig_7429	581.7824883	-2.026999796	0.541060378	-3.746346761	0.000179429	0.002439929
Phel_contig_7434	113.7437218	-1.58096339	0.5353993	-2.952867868	0.003148367	0.02289195
Phel_contig_744	1580.890738	-1.446408747	0.469322221	-3.081909789	0.002056772	0.016644443
Phel_contig_7442	232.5631231	-1.833703772	0.397969054	-4.607654171	4.07E-06	0.000102197
Phel_contig_7443	172.3576785	3.527497696	0.522541296	6.750658227	1.47E-11	1.47E-09
Phel_contig_7447	421.480241	-1.042471993	0.365182047	-2.854663863	0.00430824	0.029282209
Phel_contig_7449	81.30765998	1.700562186	0.473717245	3.589825373	0.0003309	0.003976183
Phel_contig_7458	281.2375365	1.590678658	0.437785689	3.63346427	0.000279641	0.003500699
Phel_contig_7462	22.82311897	6.434158095	1.024782249	6.278561225	3.42E-10	2.67E-08
Phel_contig_7468	158.9728695	1.40636747	0.442500878	3.178225266	0.001481796	0.012894547
Phel_contig_7478	293.1304885	1.614862112	0.428848312	3.765578797	0.000166164	0.002299182
Phel_contig_7479	348.4544549	1.226732027	0.388344833	3.158873048	0.001583805	0.013596054
Phel_contig_748	196.3480785	3.374827245	0.689552332	4.894229324	9.87E-07	3.07E-05
Phel_contig_7481	166.3416421	1.558476149	0.45653473	3.413707757	0.000640853	0.006734876
Phel_contig_7496	704.5477568	-1.747832802	0.385874615	-4.529535593	5.91E-06	0.000140359
Phel_contig_7497	14.60188755	3.818725097	1.140013595	3.349718909	0.000808936	0.008058405
Phel_contig_750	6777.708576	2.001141913	0.493616169	4.054044499	5.03E-05	0.000855101
Phel_contig_7502	69.65703624	-1.644053816	0.571789191	-2.875279635	0.004036698	0.02784832
Phel_contig_7504	34.93668613	1.683209027	0.607619694	2.770168648	0.005602727	0.035805422
Phel_contig_7513	92.57402678	4.710649473	0.715865868	6.580352109	4.69E-11	4.30E-09
Phel_contig_7517	26.56585481	2.462128419	0.906451551	2.716227267	0.006603057	0.040485886
Phel_contig_7519	797.8363076	-1.539046517	0.368656689	-4.174741873	2.98E-05	0.000557121
Phel_contig_752	4745.203911	1.568023001	0.455579825	3.441818352	0.000577818	0.006229998
Phel_contig_7526	52.10123947	1.919213692	0.60392695	3.177890457	0.001483508	0.012904249
Phel_contig_7528	231.5864038	1.977206681	0.42763526	4.623581979	3.77E-06	9.59E-05
Phel_contig_7541	8.654029813	2.857207212	0.968222095	2.950983278	0.003167641	0.022982946
Phel_contig_7543	261.1875096	1.891787945	0.580283566	3.260109462	0.001113692	0.010349913
Phel_contig_7549	79.9440095	-1.898998137	0.517584521	-3.668962382	0.000243537	0.003128479
Phel_contig_755	217.1010022	3.720340543	0.451347316	8.242744362	1.68E-16	3.95E-14
Phel_contig_7558	22.25498932	2.503610593	0.872674812	2.868892925	0.004119112	0.028299414
Phel_contig_7564	38.7917086	-2.090032136	0.682751265	-3.061191158	0.002204583	0.017505575
Phel_contig_7565	27.9805815	3.013307622	0.958412045	3.144062762	0.001666197	0.014207387
Phel_contig_757	1462.172012	1.47508683	0.526184308	2.803365301	0.005057235	0.033012593
Phel_contig_7570	28.9406774	-2.13091796	0.629204259	-3.386687119	0.00070742	0.007257943
Phel_contig_7572	300.1412402	1.881222842	0.385289424	4.882622587	1.05E-06	3.20E-05
Phel_contig_7583	19.09982614	4.949237882	1.14132579	4.336393628	1.45E-05	0.000302372
Phel_contig_7590	75.75043198	8.606122525	1.070954523	8.035936485	9.29E-16	1.84E-13
Phel_contig_7594	110.7234553	-1.411027499	0.472229157	-2.988014352	0.002807964	0.020964641
Phel_contig_7610	83.05590945	-2.51375527	0.728593266	-3.450148918	0.000560277	0.006080318
Phel_contig_7611	56.598907	-1.745770481	0.566312567	-3.082697759	0.002051334	0.016612882
Phel_contig_7615	91.89260439	1.515616931	0.504905941	3.001780747	0.002684054	0.02027066
Phel_contig_7618	53.48351067	-1.488989735	0.529894762	-2.809972548	0.004954573	0.032486631
Phel_contig_762	1189.066628	6.049396364	0.924873323	6.540783709	6.12E-11	5.53E-09
Phel_contig_7626	217.3763964	-1.237089518	0.379179262	-3.262545297	0.001104165	0.010283491
Phel_contig_7628	38.24906085	2.341338698	0.774777094	3.021951366	0.002511509	0.019325561
Phel_contig_7630	215.494054	1.35665474	0.384253584	3.530623513	0.000414581	0.004788988
Phel_contig_7638	234.7271849	4.346883959	0.846243537	5.136682015	2.80E-07	1.00E-05
Phel_contig_764	2396.984856	3.137690515	0.741527059	4.23139045	2.32E-05	0.000445275
Phel_contig_7649	76.65858201	2.361109875	0.465515124	5.072036873	3.94E-07	1.36E-05
Phel_contig_765	276.0298796	2.940488236	0.692811111	4.244285619	2.19E-05	0.000427637
Phel_contig_7651	136.2464934	-2.086002155	0.550456638	-3.789584884	0.000150899	0.002125476
Phel_contig_7657	53.57877352	-2.091510213	0.706483789	-2.960450397	0.003071896	0.02249219
Phel_contig_7658	45.13036378	2.731495679	0.894703519	3.052961813	0.002265948	0.017875258
Phel_contig_7659	47.83899455	2.224041599	0.753714268	2.950775505	0.003169772	0.02299069
Phel_contig_766	94.57368169	3.662045418	0.921106685	3.975701706	7.02E-05	0.001120626
Phel_contig_7661	238.1175019	-1.544674244	0.45596248	-3.387722263	0.000704756	0.007237481
Phel_contig_7662	452.6952937	-1.426462175	0.344943113	-4.135354849	3.54E-05	0.000641345
Phel_contig_7670	30.81909623	2.612880855	0.795756121	3.283519645	0.001025195	0.009677321
Phel_contig_7672	43.41232286	-1.965247529	0.639976175	-3.070813578	0.002134764	0.017064685
Phel_contig_7674	19.25701903	2.84799477	0.713603616	3.991003835	6.58E-05	0.001062493
Phel_contig_7676	141.9337682	1.131877191	0.426237623	2.655507466	0.007918918	0.04647404
Phel_contig_768	105.6023819	-1.245148211	0.446372422	-2.789482841	0.005279229	0.034172651
Phel_contig_7683	17.08796909	2.594057372	0.964318712	2.690041518	0.007144313	0.042867862
Phel_contig_7688	165.9649184	-1.788316117	0.457955362	-3.905000936	9.42E-05	0.001436782
Phel_contig_7691	602.7530372	-2.197843894	0.480389513	-4.575128799	4.76E-06	0.000116065
Phel_contig_7695	606.2022583	-2.670410873	0.55646831	-4.79885525	1.60E-06	4.62E-05
Phel_contig_77	455.5050626	3.63193742	0.67010284	5.419970191	5.96E-08	2.62E-06
Phel_contig_7702	80.50326939	3.529933285	0.732758347	4.817322515	1.45E-06	4.29E-05
Phel_contig_7715	499.2403934	-1.121832237	0.40829712	-2.747587928	0.006003541	0.037635197
Phel_contig_772	3105.015942	-3.538122947	0.668301539	-5.294201406	1.20E-07	4.72E-06
Phel_contig_7724	129.6054542	-2.114386669	0.479001591	-4.41415375	1.01E-05	0.000224354
Phel_contig_7725	83.0001234	-2.375356	0.581313794	-4.086185508	4.39E-05	0.000765361
Phel_contig_773	542.2616019	1.534979994	0.430563844	3.565046199	0.000363792	0.004292259
Phel_contig_7736	50.61698416	-1.683576475	0.571640713	-2.945165447	0.00322782	0.023302208
Phel_contig_7738	42.43409652	4.511492034	0.761192228	5.92687611	3.09E-09	1.88E-07
Phel_contig_7739	2466.641906	-3.735020173	0.72358548	-5.161823002	2.45E-07	8.82E-06
Phel_contig_7740	17.50235634	-3.227025079	0.840446022	-3.839657748	0.000123206	0.001792667
Phel_contig_7744	48.5478697	6.542750158	0.941334002	6.950508684	3.64E-12	3.93E-10
Phel_contig_7745	177.5803178	-1.329758256	0.427784806	-3.108474719	0.001880557	0.015544454
Phel_contig_7747	147.9539486	-3.276268337	0.537848319	-6.091435492	1.12E-09	7.60E-08
Phel_contig_7751	135.0362496	1.844454808	0.401330955	4.595844857	4.31E-06	0.000107288
Phel_contig_7755	35.99436762	2.306169843	0.725444761	3.178973739	0.001477975	0.01288205
Phel_contig_7756	480.5706079	-2.274752822	0.374612377	-6.072284215	1.26E-09	8.41E-08
Phel_contig_7760	54.81762087	2.777864119	0.768346084	3.61538137	0.000299906	0.003692002
Phel_contig_7765	55.02706438	1.823577544	0.567537229	3.213141715	0.001312915	0.011736927
Phel_contig_7766	108.7131294	2.142580454	0.556402443	3.850774706	0.000117745	0.001723653
Phel_contig_7769	1076.150968	-1.088113812	0.390241276	-2.788310406	0.005298375	0.034255532
Phel_contig_777	2241.18724	1.847779101	0.498702626	3.705172193	0.000211247	0.00277641
Phel_contig_7770	137.2814259	2.926570566	0.510944132	5.727770186	1.02E-08	5.40E-07
Phel_contig_7774	886.7696132	-1.93346898	0.49488455	-3.906909154	9.35E-05	0.001429522
Phel_contig_7777	25.29945489	2.668236683	0.900635767	2.962614612	0.003050382	0.022372576
Phel_contig_7780	304.4409844	2.280527723	0.38479385	5.926622073	3.09E-09	1.88E-07
Phel_contig_7785	1068.932287	-2.844011812	0.45379426	-6.267183315	3.68E-10	2.84E-08
Phel_contig_779	1270.090451	2.213705817	0.553738904	3.997742983	6.39E-05	0.001036574
Phel_contig_7791	126.5646194	2.786638126	0.742823055	3.751415776	0.000175839	0.002400094
Phel_contig_7792	5.014459667	4.328901459	1.333140011	3.247146903	0.001165682	0.010704162
Phel_contig_7794	15.89821293	2.29016463	0.803494288	2.850256268	0.004368402	0.02955246
Phel_contig_7799	562.9839924	-2.373536053	0.589245731	-4.028092063	5.62E-05	0.000936048
Phel_contig_78	5525.844245	3.692809799	0.527334636	7.002782573	2.51E-12	2.81E-10
Phel_contig_780	257.6266668	3.796857169	0.539039515	7.04374552	1.87E-12	2.13E-10
Phel_contig_7815	682.3044645	1.816374951	0.572152688	3.174633254	0.00150026	0.01301852
Phel_contig_783	1906.445948	3.93430216	0.846761307	4.64629421	3.38E-06	8.79E-05
Phel_contig_7830	245.5625589	-1.540190736	0.43200694	-3.565199056	0.00036358	0.004292259
Phel_contig_7834	280.7039401	-1.406919553	0.47354192	-2.97105598	0.002967777	0.021908013
Phel_contig_784	209.6784425	1.3086252	0.450896763	2.902272331	0.003704663	0.026022971
Phel_contig_7843	64.07840093	-2.663083288	0.574874135	-4.632463223	3.61E-06	9.22E-05
Phel_contig_7855	168.0530073	-2.245950896	0.549181387	-4.089634042	4.32E-05	0.000755903
Phel_contig_7859	22.09162385	2.938907808	0.731192773	4.019333776	5.84E-05	0.000964104
Phel_contig_786	2369.102313	-1.572208589	0.488866476	-3.216028643	0.001299779	0.01164358
Phel_contig_7861	54.22259609	2.359905609	0.632671339	3.730065617	0.00019143	0.002556382
Phel_contig_787	3187.585264	0.956983781	0.36055755	2.65417762	0.007950197	0.046590697
Phel_contig_7881	42.89741822	2.216308212	0.735334759	3.014012579	0.002578171	0.019691249
Phel_contig_7885	31.81981479	3.150676447	0.722255638	4.362273245	1.29E-05	0.000274552
Phel_contig_7888	469.054404	1.258885749	0.461593194	2.72726237	0.006386224	0.039402381
Phel_contig_789	870.7268135	2.968171331	0.409524624	7.247845818	4.23E-13	5.61E-11
Phel_contig_7894	397.0239694	-2.487270397	0.444425686	-5.596594608	2.19E-08	1.07E-06
Phel_contig_7895	115.2277598	-2.27643622	0.633172191	-3.595287748	0.000324033	0.003911389
Phel_contig_7899	81.20614664	2.053990651	0.774995752	2.650325047	0.008041436	0.047005685
Phel_contig_7904	27.03247681	2.545416736	0.857234688	2.969334737	0.002984453	0.022008558
Phel_contig_7916	74.95745616	2.299559126	0.559939508	4.106799204	4.01E-05	0.000710516
Phel_contig_7924	107.9549608	1.346964634	0.422913155	3.184967452	0.001447703	0.012674439
Phel_contig_7933	344.3885271	3.399661883	0.770816715	4.41046726	1.03E-05	0.00022742
Phel_contig_7936	920.1704177	-2.034889637	0.416539833	-4.885222197	1.03E-06	3.18E-05
Phel_contig_7944	236.245363	1.410644328	0.510882091	2.761193537	0.005759054	0.036566522
Phel_contig_7947	66.92195624	-2.130985897	0.715177859	-2.979658656	0.002885697	0.021404485
Phel_contig_7950	87.13235498	-1.446726415	0.511327312	-2.82935486	0.004664195	0.031009004
Phel_contig_7957	66.19143237	2.375262035	0.615759302	3.857452134	0.000114575	0.001685245
Phel_contig_7967	228.6371711	1.887055518	0.459222338	4.109241566	3.97E-05	0.000704776
Phel_contig_7970	35.97458305	-2.431623746	0.634976263	-3.829471887	0.000128419	0.001856013
Phel_contig_7980	241.8398172	2.470486135	0.617344293	4.001796342	6.29E-05	0.001022323
Phel_contig_7981	25.84121783	2.330357373	0.882662029	2.640146847	0.008287011	0.048133723
Phel_contig_7983	142.1626362	-1.252648439	0.386452838	-3.241400547	0.001189439	0.010856305
Phel_contig_7989	225.2128715	-3.374829863	0.522273655	-6.461803749	1.03E-10	8.84E-09
Phel_contig_7993	38.90481251	1.871979156	0.522001219	3.586158594	0.000335585	0.004021621
Phel_contig_7994	44.44237167	5.92042393	0.96173586	6.155977101	7.46E-10	5.30E-08
Phel_contig_7998	581.6539885	-3.21331128	0.632004315	-5.084318576	3.69E-07	1.29E-05
Phel_contig_7999	433.4278036	-3.494999246	0.473975184	-7.373802186	1.66E-13	2.34E-11
Phel_contig_8000	283.1257354	2.769601201	0.758243876	3.652652251	0.000259546	0.003294948
Phel_contig_8001	133.7936161	2.8204317	0.608198868	4.637351121	3.53E-06	9.08E-05
Phel_contig_8002	219.6550019	-1.306592725	0.470353518	-2.77789508	0.005471228	0.035152194
Phel_contig_8009	28.26785811	-2.409047408	0.810472121	-2.972400094	0.002954814	0.021819773
Phel_contig_8010	70.78809551	3.426014867	0.913082246	3.752142684	0.00017533	0.002396172
Phel_contig_8012	106.9222263	-1.262756344	0.466850969	-2.704838219	0.006833766	0.041535074
Phel_contig_8025	13.78999954	-2.886192286	0.890438088	-3.241317196	0.001189787	0.010856305
Phel_contig_8026	246.7028638	2.281925091	0.4386177	5.202537639	1.97E-07	7.27E-06
Phel_contig_8027	176.545443	1.379919983	0.440999756	3.129071985	0.001753593	0.014760379
Phel_contig_8028	170.2288091	-1.340389893	0.386508879	-3.467940757	0.000524463	0.005769893
Phel_contig_8030	160.5886423	-1.371247129	0.400705092	-3.422085606	0.000621427	0.006581952
Phel_contig_8031	29.44044023	1.734214976	0.615980316	2.815374013	0.00487205	0.032094627
Phel_contig_8033	58.57928791	-1.61060957	0.533266905	-3.020269129	0.002525502	0.019391796
Phel_contig_8035	852.2144163	-2.722464055	0.43770207	-6.219902174	4.97E-10	3.73E-08
Phel_contig_8036	1160.797333	-2.62398678	0.494008295	-5.311624943	1.09E-07	4.36E-06
Phel_contig_8038	16.40359088	5.765672324	1.029605956	5.599882452	2.14E-08	1.06E-06
Phel_contig_8053	139.337821	1.964789018	0.657339107	2.989003694	0.002798887	0.020905781
Phel_contig_8057	116.5430061	1.788434203	0.582347101	3.071079433	0.002132864	0.017060241
Phel_contig_8063	19.47304831	3.555950791	1.087678869	3.269302081	0.001078131	0.010084495
Phel_contig_8066	72.56685602	-2.420991626	0.842249281	-2.874435966	0.004047498	0.027913915
Phel_contig_8069	53.89460822	-1.644749191	0.500106554	-3.288797513	0.001006164	0.009560326
Phel_contig_8070	225.3321435	1.486238008	0.554744654	2.679138948	0.007381176	0.043947386
Phel_contig_8071	20.87835179	2.585018807	0.76451552	3.381250923	0.000721566	0.007357659
Phel_contig_8072	182.308634	1.078758907	0.388417127	2.777320651	0.005480908	0.035193455
Phel_contig_8074	291.0646053	1.135611728	0.411731954	2.758133579	0.005813244	0.036863862
Phel_contig_8080	56.05651053	1.68260695	0.595300973	2.826481103	0.004706252	0.03122913
Phel_contig_8096	83.85347848	-2.978985415	0.852049378	-3.49625913	0.00047183	0.005290522
Phel_contig_810	23.54447537	1.732618099	0.650969317	2.661597181	0.007777089	0.045774872
Phel_contig_8106	64.59828941	-2.185898289	0.70053642	-3.120320695	0.001806542	0.015063085
Phel_contig_8107	24.30949833	-3.032071132	0.864747316	-3.506308809	0.000454368	0.005126644
Phel_contig_8114	88.53980107	2.735699667	0.493183582	5.547020961	2.91E-08	1.38E-06
Phel_contig_812	1257.750238	1.581188664	0.496956531	3.181744408	0.001463909	0.012785243
Phel_contig_8129	14.26218822	3.298959392	0.935359549	3.526942548	0.000420388	0.0048367
Phel_contig_813	408.9896101	1.720097165	0.434317729	3.960458092	7.48E-05	0.001186023
Phel_contig_8132	352.8817641	-2.054260464	0.592150721	-3.469151336	0.000522105	0.005749811
Phel_contig_8135	84.56896503	1.661739933	0.54528251	3.047484381	0.002307655	0.018131457
Phel_contig_8138	52.77850082	1.899169951	0.562229139	3.37792871	0.00073034	0.007433094
Phel_contig_814	18.54894054	2.360947322	0.806913594	2.925898559	0.003434629	0.024450062
Phel_contig_8141	132.4293004	1.269003023	0.442161807	2.869996917	0.004104758	0.028218742
Phel_contig_8143	335.5234219	2.210752536	0.65504884	3.374943061	0.00073831	0.007485996
Phel_contig_8144	47.26198387	-2.715037108	0.915517527	-2.965576329	0.003021164	0.022195948
Phel_contig_8148	82.03074146	1.21215042	0.453500628	2.672874846	0.00752043	0.044626568
Phel_contig_816	307.594034	1.401229358	0.400648619	3.497402192	0.000469813	0.005273376
Phel_contig_8163	1073.111044	-1.775933456	0.48359906	-3.672326115	0.000240353	0.00309678
Phel_contig_817	3406.281291	1.6066358	0.373642775	4.299924711	1.71E-05	0.00034729
Phel_contig_8176	650.5881175	-2.506167981	0.447001672	-5.60661881	2.06E-08	1.02E-06
Phel_contig_818	534.6550971	1.306147371	0.415779876	3.141439609	0.001681195	0.014309951
Phel_contig_8182	36.05749569	3.736585625	0.845585936	4.418930667	9.92E-06	0.000220268
Phel_contig_8193	121.1274745	-3.010833751	0.91016231	-3.30801849	0.000939586	0.009059186
Phel_contig_8195	52.70140779	2.446542169	0.909462246	2.690097559	0.007143113	0.042867862
Phel_contig_82	3123.891562	-1.330486861	0.366219777	-3.633028434	0.000280114	0.00350459
Phel_contig_8206	191.776286	-1.674255389	0.58670909	-2.85363806	0.004322174	0.029358447
Phel_contig_8207	213.5880917	1.24317745	0.397575603	3.126895717	0.001766626	0.014823877
Phel_contig_821	1406.834535	2.461182663	0.487897152	5.044470239	4.55E-07	1.55E-05
Phel_contig_8219	448.413968	3.482705752	0.633672841	5.496062839	3.88E-08	1.79E-06
Phel_contig_8222	278.8029683	2.390748648	0.436006341	5.483288713	4.17E-08	1.90E-06
Phel_contig_8229	311.5233265	-1.568924695	0.453089403	-3.46272653	0.000534732	0.005853062
Phel_contig_824	25.25353919	3.315821357	0.788328827	4.206139931	2.60E-05	0.000494523
Phel_contig_8258	125.4446535	-1.583160719	0.530124913	-2.986391846	0.002822907	0.021054382
Phel_contig_8273	379.8167229	-1.338359624	0.478649366	-2.796116991	0.005172067	0.0336605
Phel_contig_8274	492.1908937	-1.442979506	0.377682352	-3.820616715	0.000133118	0.001912426
Phel_contig_8275	90.9655307	1.97380675	0.737338418	2.676934635	0.007429913	0.0441767
Phel_contig_8276	318.4864986	2.014328558	0.422235268	4.770630766	1.84E-06	5.22E-05
Phel_contig_8285	84.06170718	-1.68739526	0.472144732	-3.573894077	0.000351711	0.004189027
Phel_contig_829	123.5417791	1.077603277	0.394823682	2.729327865	0.006346357	0.039178783
Phel_contig_8294	462.515111	-2.107801313	0.447070323	-4.714697452	2.42E-06	6.62E-05
Phel_contig_8296	16.94721696	-3.89282226	0.975076019	-3.992326941	6.54E-05	0.001057371
Phel_contig_83	15411.16553	8.802637885	0.660115621	13.33499405	1.45E-40	3.48E-37
Phel_contig_830	4111.839527	2.257587222	0.603495849	3.740849628	0.000183399	0.002478241
Phel_contig_8300	50.7467714	5.102481252	0.959272015	5.319118221	1.04E-07	4.20E-06
Phel_contig_8303	111.6628104	2.013116456	0.76745449	2.623108578	0.00871315	0.04996418
Phel_contig_831	1384.190134	2.743072412	0.643913538	4.260001152	2.04E-05	0.000404861
Phel_contig_8310	271.8049475	-1.587773277	0.43917965	-3.615316138	0.000299981	0.003692002
Phel_contig_8314	100.1497307	2.733688319	0.682156319	4.007422118	6.14E-05	0.001005571
Phel_contig_8316	16.52534076	-2.559802343	0.820100452	-3.121327804	0.001800375	0.015031184
Phel_contig_8332	17.78097427	2.32437595	0.761028238	3.054257165	0.002256186	0.017837325
Phel_contig_8340	237.9788121	-1.777346336	0.423678763	-4.195032873	2.73E-05	0.000517566
